Source,Teff,Lum
1604859511344338816,6265.0,4.4913144
1605198298364601088,4786.3335,0.2627617
1605622057017876992,5793.6665,0.96293265
1606148310770764288,5310.0,0.41771382
1606760360788968576,4969.11,0.35960358
1607220197168748032,4154.1377,0.108849585
1607538673287434752,4116.8047,0.08166968
1608397975984282368,6248.6665,1.9086858
1609585452838737536,4973.0,0.44131914
1609585452838737664,4887.035,0.31374237
1609586552350380928,4869.59,0.33473846
1610409365004719488,5803.0,0.7836576
1610729219809525888,6185.0,1.8734742
1611444452123347200,6023.0,4.3468018
1612283585653429760,4720.1,0.32773653
1612289289370392704,4122.8267,0.08640918
1612627045598361856,4177.4375,0.1636209
1613609390518251648,3975.86,0.096666545
1614477420588506240,4021.3398,0.12628375
1614731957530945280,4642.0,66.0847
1615680320668869248,4188.547,0.11641694
1618540425290743936,6722.0,4.207156
1618540425290845568,5012.013,0.31807855
1620024491110370688,5635.8667,0.8079612
1621217529945980800,6131.25,1.5200702
1622592331797245056,4059.6633,0.098606534
1623289903205934336,6105.3335,9.99827
1623464622475718656,5643.75,0.90933347
1625058605098521600,5613.9,0.71513855
1625209684868172672,4858.45,0.23237361
1626057133454935680,4213.0,0.1440116
1626129112810707712,4159.27,0.1095084
1627656854154105856,4217.36,0.17911634
1628229527914028544,5326.0,0.46730977
1630727858849714176,5709.6665,2.1162941
1631010158460327168,7851.5,9.339602
1631025482903503744,4187.0503,0.106998846
1631084478574318976,5487.0,0.71455395
1635375460141804800,6271.0,2.190576
1637110042813188608,5344.0,0.4163471
1637709517168156800,3924.6,0.07938994
1637709517168157440,5204.3335,0.3541851
1637717179389828224,6567.0,5.702052
1637943640129044224,4811.6997,0.25697425
1638157087120207616,4094.2476,0.079261504
1638543767320133248,5071.25,0.4308225
1638750067484668672,5831.0,4.9575486
1639285770165869696,4543.9995,0.15425538
1640133974667008384,5039.0,0.3669555
1640339239744469760,3971.96,0.07837499
1642641410934267008,3820.105,0.11230631
1644754534843388032,5574.5,0.6860374
1645286694175831040,4823.6665,0.23347189
1645286934695816320,3365.0,0.033495612
1645425614893967744,6233.0,4.7824078
1646538011423566464,6192.0,3.5939014
1647986068237087104,5817.0,0.9242185
1648568843759668480,5388.75,0.5230065
1648910998034343168,4093.0752,0.104416445
1651145102583323136,4646.1,0.17152917
1651235193817400448,4541.2437,0.18539174
1651268660202647296,6478.0,5.9245033
1651268763281885952,6213.3335,2.1173327
1651469733391948288,5613.3335,0.7322618
1651645517813056384,5983.75,1.1380222
1652932530531522432,6134.0,1.5580288
1653185486926274048,5654.0,1.0536394
1653270595998453504,5864.0,1.5651609
1655717421686954368,4227.8374,0.09057952
1656220516976129664,6243.0,2.88843
1656523844747203840,7126.6665,5.8359327
1656990278194865664,6232.0,8.242179
1658477436390808192,3910.8599,0.05483837
1659332409759969792,4152.44,0.12945221
1659915425801141632,5962.3335,1.7112015
1661568850770761600,4840.29,0.29965946
1662166469700139008,5774.0,1.123305
1663419053962482944,5504.0,0.5442933
1664106420528406144,4035.7725,0.098924436
1665364364909899008,4883.067,0.3178083
1665517334465010432,5578.0,0.9880367
1666363752260368256,3678.75,0.06940889
1666363752260368640,6060.6665,1.5812556
1667027548045598208,6519.19,2.9670296
1667187355188909568,4123.055,0.08600548
1667187355188909696,4063.5,0.07841344
1668690628102524672,5583.7,0.89886403
1668845350004416256,6331.6665,2.3558402
1668986018773531776,6168.0,1.7563868
1669544020924221312,4023.9675,0.05917902
1670501214514742912,3783.75,0.0665426
1670968816195091584,4436.52,0.18269171
1671341275758077184,3620.0,0.05255101
1671816367861537408,5500.0,0.7984349
1673019680258789632,4080.08,0.081053175
1673065481790058880,6018.0,1.1975063
1673213606621954816,5330.0,0.56001794
1676193794240677632,5834.0,0.8276292
1676282377934772608,6667.3335,4.171163
1676439848615548416,3896.0,0.054153547
1677302170674242560,7456.25,5.6951303
1679431516675701632,4971.467,0.34890065
1679764462540728704,5632.725,0.6032406
1681330368961561984,5938.6665,1.1887536
1682536812390422912,4099.6226,0.08549333
1682592612605585280,4408.9995,0.1380414
1682755168527962880,5916.0,1.3596298
1683438102687493120,4775.59,0.20357464
1685249406359879808,4048.1426,0.07601435
1689060421036483072,4771.6,0.27886194
1689276715589510016,4664.46,0.18369366
1689791802427582592,6128.0,2.0803454
1690616848465088768,5306.0,0.40414423
1690646191681632128,5330.0,1.0604213
1690888668355351552,4052.0,0.09722573
1692017553263928320,4341.27,0.12057363
1692427606677294336,4511.2,0.16330712
1692594079609680256,4601.0,0.19700257
1693272581363394304,7053.3335,7.955872
1694725963936556288,4909.4565,0.36201838
1695571110421334144,5778.0,2.3344066
1697070260165827968,5993.0,1.4400966
1697714402181161472,4838.5776,0.19638374
1698467120968386688,4617.785,0.14053622
1699331195373909120,5458.0,0.6547853
1699331199670092288,4140.1,0.09877651
1699517051494599168,4254.47,0.13059783
1701045647535157888,4605.0737,0.16930395
1701849283160198400,4841.02,0.32724294
1703379704562897408,4566.007,0.1658841
1703559779655983616,4370.69,0.19426806
1704062466923822336,6879.0,7.5232167
1705819589584418688,6589.0,4.129479
1709205638721316352,7665.0,8.118712
1709456705329541504,5920.6665,1.0758451
1712015475045452160,5828.5,0.81712174
1712527263348767488,4693.7534,0.24539411
1712614124767394816,4248.6665,0.17049031
1712745786988569472,4257.07,0.14638066
1713496620287351680,3922.3066,0.10339753
1715209040928674560,4055.055,0.07109732
1715791060537076608,3910.5698,0.060612105
1717053196805975936,5316.0,0.48291296
1717627794711189760,5994.0,1.7223107
1717773406986057856,4666.6,0.23939735
1718226375712852992,4109.0,0.06926422
1720995598827435648,5726.0,0.92875123
1720995598827436928,5341.25,0.5196399
1721027553384165248,5318.9,0.46512017
1721438942531602048,5952.75,1.081296
1721626615421969408,5342.25,0.6515568
1722332845484902016,4102.8765,0.09950753
1722385725121582720,5598.5,9.821345
1722961422538718208,5847.6665,0.83424366
1723715034679751168,5028.775,0.35141832
1723783410559566336,5359.0,0.71288085
1724106735697416320,5032.05,0.2820742
1725076573672041856,4625.705,0.15716498
1725390209363964800,5652.5,2.394668
1726599977096220288,5017.2,0.2754367
1727087236841921024,6447.0,3.8724654
1727877167227120128,7696.0,9.258129
1728444687026354048,4048.4224,0.11119858
1728599752525089408,4805.3047,0.23082548
1728674141358771840,7023.0,5.838439
1729520524793792512,5610.5,0.6896799
1730458373852682752,5804.0,2.142004
1733508384748099200,4443.52,0.13234897
1733624555023358976,5624.0,0.8924687
1736325127380047744,6071.0,5.1003323
1736838805468812160,4275.51,0.18014094
1736965554247359232,5555.675,0.79914117
1737234316120828800,5839.3335,1.2032417
1737577054511123840,4959.467,0.28717947
1738045485120497792,4812.42,0.2775071
1739640635973968384,4118.87,0.13232148
1740330716959453568,4049.43,0.10947809
1740629509244340480,5712.0,0.7059848
1740657546790937088,4779.905,0.17625625
1742323100748659072,5203.0,0.62354165
1743504800870418432,6240.5,1.91595
1743592452563243136,4725.3335,0.21638802
1743871762876699776,6282.5,5.173977
1743997377783673984,4031.343,0.07159387
1744662586614707072,7457.25,13.039262
1744854142156208128,5791.6665,0.9715421
1745188840367163520,4601.0,0.22933422
1745568309317609088,4060.845,0.10394583
1747664867537511424,4174.0,0.15222353
1747754378953700352,3906.5535,0.059861973
1747786539668366848,4887.073,0.27911505
1747886148550592000,3887.4448,0.08738467
1750816656275568000,3902.3398,0.053043664
1750950934132331776,4137.02,0.08325415
1750960584922554880,4785.0,0.2588429
1751680734976457728,4800.33,0.15781312
1753692493361196672,4335.6,0.120089106
1754191229260708736,5379.5,0.34382325
1754191435419155456,5668.0,7.8271465
1754405702747817344,4924.0,0.34844673
1754430373040023168,6147.1,2.6947682
1754663916181432704,5316.0,0.62449574
1755019298955326080,4053.5151,0.09503566
1758463038092175232,4678.0,0.22006555
1758940260497926272,4254.4697,0.12589687
1759500491736812160,4782.835,0.20424385
1759623813132980864,4869.17,0.37646034
1760204939386236288,4580.8203,0.14008425
1760316677257596288,6336.5,4.0278974
1760960887992601984,6389.6665,3.0154562
1761037029171296000,5820.0996,1.4812679
1761587197303801984,5193.154,0.3411396
1762516692648475520,3395.0,0.049324624
1762987489783462784,5399.0,0.6204362
1762987494080694016,5433.0,1.416618
1763000413341086464,4676.5,29.630444
1763000482062205056,6295.9,9.156441
1763718806752204800,6732.775,3.9669132
1763720352940431232,5287.6865,0.44173226
1764865081981608832,4850.36,0.23586382
1766304480142054784,4020.9775,0.07834911
1766388386623237632,4070.74,0.08543754
1766575647197540480,4745.0723,0.2610011
1767343273816360192,4051.1675,0.18513389
1772187382746856320,5955.0,1.1487906
1773172957482270464,6597.0,5.4192915
1774150075426029440,4464.3,0.1463778
1774616822407814528,5939.0,1.1468331
1775314943572003456,4137.4937,0.09894399
1778551970227817728,6612.25,2.8497176
1779546757669063552,6076.55,1.7046314
1780344075398069760,4599.7534,0.17427513
1781003885454165888,4999.0,0.30844998
1781461179211748352,5248.75,0.4642855
1783006542804679040,4848.3335,0.26238137
1783575162113858816,4471.34,0.18203951
1784061008815679232,6183.25,1.8600742
1784267785721308928,5333.06,0.3917034
1784536685033921920,3889.505,0.06025422
1786774019397408768,7286.75,6.0380325
1787035389632452096,4173.15,0.15215074
1787127787263968640,7624.0,6.568412
1787571264110502016,3806.1802,0.06326904
1787990525934491776,5959.25,1.0809839
1789231256087445120,6315.3335,2.6352074
1790202365372381056,4650.0,75.73458
1795001802346922368,4173.123,0.08646599
1795942812501791872,4266.13,0.15549728
1796931720132974208,4129.99,0.07741027
1797276382668029440,4563.527,0.1574306
1797312353017166720,4334.68,0.12985294
1797458111323959296,5110.625,0.6288945
1798971206825676288,4610.5303,0.19575585
1799274160936038784,5144.467,0.34686312
1800378139330660992,5623.25,0.6967815
1801210568415251072,6406.05,5.2723007
1801257095797922048,5983.0,2.0737882
1803284595237131904,4075.0999,0.062127404
1803475188714186368,3916.095,0.075176276
1805044913356835328,6224.0,1.9280667
1807876151501164032,6092.5,1.6573884
1807953155988203264,5436.0,0.47639817
1809360187271699584,5184.3335,0.48073867
1809456596391861248,4414.3335,0.120633855
1809456806859123584,5363.5,0.49494597
1810584287296477056,4030.9866,0.09182041
1814241194252808704,5883.95,1.0049312
1815418118373631360,5768.25,2.1544905
1816347480580341632,5607.5,2.9905143
1817764510545876736,4111.967,0.076351516
1817769836303393280,4968.3325,0.32531926
1818697205647102720,5796.5,1.0037514
1818973354862632192,5095.6,0.40862364
1819353476647202944,5013.0,0.36615282
1821708351374312064,5956.5,1.2979296
1822158880579024000,5405.0,0.5682664
1823437097192796544,4712.4663,25.901278
1823476232957094400,4209.075,0.096737556
1823652803329241728,4339.02,0.13289979
1826261983123386240,4049.09,0.079038754
1827242816201846144,5014.8423,0.34677234
1829571684890816384,3377.0,0.066966094
1829590548393010560,6792.0,4.0270867
1829590548393015168,5394.0,0.51569355
1831674363438235264,4120.295,0.11440025
1831860352703149568,5806.5,0.6047649
1833199729671740800,5016.0,0.31085485
1833321397510986496,6905.5,9.8667755
1834178638618346112,5887.0,2.1107736
1834788970646666112,5045.75,0.38276222
1834892977574788864,5752.0,1.482535
1837182676179555712,5000.0,0.2818087
1837325337808759424,5280.9033,0.42026713
1840123766686944512,4872.035,0.24601495
1841125559219604608,4608.5,0.18048544
1841590549559106176,3579.0,0.044182494
1842038153872032000,5292.0,0.90951365
1844374616079993984,4961.9136,0.35323516
1844639838900425472,5993.25,1.4643981
1846488186665104768,5318.0,0.43673745
1846497734375253120,5076.8667,0.3681191
1846882224145757056,5472.3335,0.5926479
1847354223872439040,5171.0,0.29407227
1848126111096520448,5142.0,0.5362146
1851343114622517504,5317.5,0.7815771
1851787179879007232,3866.7703,0.0796958
1852271205513439360,4792.4,0.22515535
1852560823752552960,4296.2876,0.119950086
1852732141404704512,5766.0,0.7588478
1852880197520481664,3957.4827,0.09190751
1853361577448417920,4236.76,0.17095764
1853704144046204032,4292.1104,0.15485556
1853901609461357568,7128.0,7.9202204
1854353916756790400,3892.75,0.06728936
1855278026217084928,4091.725,0.086567834
1858076145882838400,4575.9766,0.17358048
1858162251387183488,5446.1333,0.8857698
1858219151114884352,4844.85,0.22442375
1858230970865776128,4122.0,0.10264601
1859794819994855936,4360.475,0.28646174
1859954627138933888,5024.1,0.29058826
1859966408220579840,4143.465,0.096015505
1861361589709752192,4516.593,0.17439455
1862534798661988864,3908.3333,0.08156407
1863790376531890432,4963.85,0.21713771
1863898674120773760,4559.2173,0.20278652
1865066394129330944,4193.3447,0.08468539
1869604594018030592,4646.0,0.13333666
1870256844934536576,4054.8152,0.11827227
1870443315230650240,5831.5,1.1047112
1871516919618812288,5614.375,0.7730584
1871516919618814208,5426.0,0.69146127
1871757983231779840,4062.62,0.06505547
1872046574983497216,4177.3047,0.09223416
1872046574983507456,4327.0,0.16378798
1872444426396216832,5195.5,0.44928655
1872611723962086784,4148.4434,0.096261196
1873073175244118784,3626.25,0.06361195
1873204223289046272,6244.3335,2.7910056
1873271430935980160,4115.1,0.1984796
1873356986678591744,5969.5,3.2504482
1875076004382831616,4484.0,0.16986571
1875535806401931264,5012.6,0.36023754
1875535806401931392,5363.5146,0.57404083
1876510592179102464,4766.25,59.413036
1876551957008238208,4229.73,0.074736655
1876923768033453440,4046.41,0.06777139
1879291016568031360,6396.0,3.0416582
1882489942570386304,4065.13,0.081971906
1883372536872346496,4315.3335,0.08932556
1883575229265906560,4581.8867,0.1956638
1885985702351337472,4357.83,0.17695248
1886061603013491456,5068.85,0.5568791
1886677570043187200,4469.0,0.18940227
1886707944052138752,4736.57,0.15185578
1887939152260517504,5800.0,1.0853703
1888358963841496320,3766.0,0.051307403
1889703254244352128,4701.8203,0.25360918
1891174366442281728,6116.5,1.4800073
1891598193815850624,6265.0,3.8646579
1892968735059453440,3986.657,0.0867936
1893295045198935040,5877.3335,0.32230857
1896396703077703936,6382.0,3.807121
1896891139712235008,6128.0,1.2062641
1896985766432012032,4766.3604,0.25189885
1897143408911208832,5558.0,1.3943585
1898230241798771584,5055.0,0.34710398
1898472649751867264,4561.65,0.20275097
1899518074852685440,3640.0,0.039826605
1900325258125346944,4244.705,0.13427763
1900442940229593216,6010.0,1.4729892
1903407120496637440,4860.4663,0.2558163
1903592044608940032,4085.6667,0.09244433
1903705672263543808,4744.0303,0.222041
1903969005298371200,4214.235,0.12704743
1904506975722625408,4093.1902,0.08242627
1905614390090700928,4674.5376,0.20077041
1905796874660633344,5055.75,0.44386294
1906647037667895424,5423.25,0.6092104
1906834023364247936,4769.3335,0.1687869
1906990222734672512,3598.225,0.04524803
1907837499522582016,3957.673,0.08023317
1908305169922494208,4120.85,0.20594148
1908880970417479296,5829.0,1.1479578
1909581805999126784,5101.63,0.37385863
1912045021282890368,4804.03,0.33086893
1912109961188455296,5004.045,0.28456384
1912989226891418368,4338.86,0.12991849
1915486080362257152,4132.91,0.14995298
1916004397015086976,4010.955,0.07670095
1916026352887730432,4810.42,0.26117614
1916029479624204544,5712.5,1.6981442
1916454200349735680,3944.62,0.078465074
1916954478140560640,6443.0,7.222651
1917379748622604032,4975.8,0.327671
1918687411545919232,6672.0,5.0663457
1920997794711376640,3820.41,0.05878953
1921007587236970240,6621.5,3.6715765
1921959283272128896,4139.0,0.09960598
1923802133477660160,3844.0,0.07551791
1924124427825883904,5781.0,1.4258424
1924580518993288448,4040.2,0.062244095
1924867010491576448,3812.85,0.056592766
1926649353200880640,4437.955,0.11841388
1927184643563033856,4075.29,0.09814955
1927715845118203520,6683.55,6.4342637
1927832221552344576,5170.3335,0.42486727
1928106103026612224,3765.6667,0.0772439
1930969884141494400,4979.6,0.73412275
1930980054623927424,4230.3096,0.14046946
1931655945037374592,3882.3398,0.060023557
1931708859034495488,6257.4,3.0902026
1932820018613345408,5687.0,1.2999945
1934035253840592256,4628.5,0.15282096
1934349508007052928,5385.55,0.5050585
1935133906475484544,5541.5,0.8087408
1937003729076823040,5303.0,0.49324343
1937497444157480320,5731.0,1.2221127
1937497512876953472,4110.52,0.10599587
1937923436193950080,4805.0,0.26973012
1938330530370223872,4943.855,0.41266888
1938330530373818368,4696.585,0.2430297
1939093660163197312,5818.0,1.0554826
1939115478596951296,4637.0,26.254816
1939433752855275008,4831.05,0.28367564
1940826765369478400,4120.12,0.07984997
1940954617956840192,5740.5,1.0256876
1941217160713765376,3866.6667,0.06839884
1941396346750315392,3947.475,0.08976504
1942205346789877632,5698.0,2.351356
1942532726377141120,4979.22,0.66182524
1942533104334263552,5801.3335,1.1014693
1943592827385671680,4876.7334,0.26802886
1944272909690507392,6784.0,3.5168006
1947031618725260928,4116.15,0.16179742
1948077941473461504,4831.9,0.2416231
1948237679897858944,5375.0,0.6093269
1948709198586896384,4924.71,0.31721732
1950154266107506688,4966.8667,0.3813035
1952056627379191552,4566.5127,0.17172904
1952177951615195008,4102.353,0.13042706
1953952391581618432,3951.81,0.076577224
1954559047126247808,4185.5864,0.10586471
1954999779487191680,5414.32,0.31267348
1955525930161165696,3872.94,0.076079965
1957736635726467840,5576.75,0.8109658
1959369685372552832,5430.0,0.6873473
1959570586764518912,4118.32,0.10574382
1960390203963541760,4089.565,0.1032876
1960631100090155008,5464.5,0.5929162
1961087569214786688,4200.66,0.12637028
1961846708979493504,3848.3333,0.05032419
1962417840846148864,6424.0073,2.070315
1962726975409359872,5747.5,0.6563216
1962909425622345728,5310.8076,6.221301
1962926330613563904,4176.75,0.14071633
1964791583368232832,6561.0,11.076641
1965289318542280064,4651.883,0.2151879
1965602679357877504,5935.45,1.7316517
1966275713606876544,5380.0,0.61642087
1971163631214790528,5043.0,42.5033
1971397414883373952,5358.0,0.597031
1971491315732560000,3964.1736,0.09280046
1972438304486314112,6908.875,5.4547405
1972724800275689984,4919.1333,0.30313316
1973094614149871872,3775.0024,0.047584284
1974626096410702080,5788.0,0.9014064
1975429427091671808,5964.3667,1.6861161
1976198260602172416,4021.6667,0.061316386
1976927065015395584,4317.16,0.11399923
1977653223715346688,6735.25,3.7709599
1978981124532078976,4260.0,0.12911785
1979630695388314240,5529.5,0.8211458
1980095479569916672,4160.47,0.09134299
1980095479569917952,4045.1375,0.090528965
1981360227180249088,4457.14,0.14125834
1981577552520559616,6193.75,1.7756445
1982413731103832704,4440.0,0.13943371
1982946891164168576,5808.25,1.2336282
1985529059862911360,4012.62,0.058721453
1986391661095718528,5411.1,0.6647486
1986683203475533568,4055.55,0.06985554
1986803359482315648,5081.5,0.28511852
1987960286235290624,4341.6797,0.13669308
1988833504619793536,5391.5,0.6129977
1990119967591008384,5960.0,1.1599656
1990678068518608000,4663.5933,0.20791052
1990678072815187840,5937.0,1.9626071
1990723839987250176,7068.5,7.555198
1990895088922990976,6502.0,5.240882
1991006654994298112,3957.42,0.05545651
1991778271640247808,4293.143,0.11464798
1992237004206168704,5118.8,0.3825152
1995681125599758592,6148.3335,2.0842905
1999127682240390528,5732.75,2.5725613
1999241103734628608,4925.0,0.25112882
1999563943535301760,5768.3335,1.817057
1999733272633122304,5141.0,0.48695007
2001118073174475136,5020.6567,0.26692146
2001441467027156096,5620.75,0.7599215
2002544895664562816,5045.95,0.6474535
2004420593787924864,4908.883,0.29432043
2005068755894548096,6329.75,2.1950824
2005238836596868224,5368.3003,0.6932339
2005798350576886144,5319.0,0.46497244
2007288291910064512,4252.0,0.13105236
2007431640735691776,6536.033,2.6808035
2008413057939006080,4576.19,0.18684584
2009313111279973760,3931.86,0.056901313
2009439555118168832,3889.0,0.051741578
2009481748875806976,4787.3335,0.3054303
2009506006851873792,4025.0,0.09861375
2009946258181650944,4361.41,0.12569846
2010828788054715264,4027.0576,0.061003443
2011251030583236352,5303.0,0.5467678
2013250496781642368,4854.855,0.33301294
2013517330208006784,4104.0825,0.13618365
2013737580431881728,5029.95,0.31996548
2013936763840729728,4806.1763,0.17344178
2017348685852396672,3970.1748,0.0677122
2018148889833134080,4470.9697,0.1292735
2018474482692959232,5531.5,0.6973722
2018512209687215872,5669.5,0.8483942
2018822443789422720,4043.89,0.07284716
2019164662448947200,5605.5,0.7233523
2019550767177606016,5841.4336,1.3433162
2020091451978897664,4271.3447,0.10659641
2020159342513665920,4937.17,0.299087
2020368941241639424,4258.41,0.14055808
2020792665545199232,5923.5,2.8587055
2021679765266909952,4666.9575,0.44679642
2023112497641814528,6131.6,2.2385945
2023209048496665728,4168.346,0.0851749
2023341986313844864,4083.405,0.11481798
2023507806418374016,4232.0,0.20257959
2023868789810358912,4216.607,0.0889481
2023892154453307520,5722.115,0.81877524
2025498403503983744,4347.647,0.12955633
2026171785671393280,4296.2876,0.13084677
2026285138450138752,3620.5,0.06569215
2026408043220034176,4002.25,0.07180157
2028211207952435840,5862.0,1.0033923
2028672143847239040,6118.0,1.2074293
2029433521248546304,5566.5,1.1866406
2030169713022898048,5886.0,1.2274612
2030317253745186432,5296.0,0.48800147
2031850247835307648,4135.63,0.094613865
2032017717217569152,4432.825,0.14448267
2032516891133712000,5032.9077,0.41469315
2032516895491291136,5034.3926,0.36800838
2033149217739756800,4017.4797,0.06341858
2033876063650332032,4205.26,0.123234354
2034189424451787264,5346.7,0.46571147
2034291094904356224,3911.4849,0.07126418
2034803536056458752,4401.6133,0.120230556
2035020964491479552,4872.7124,0.2327371
2035021028896869888,4856.25,0.20741533
2035035223783462400,6321.0,3.6947465
2035035258143206016,4722.433,0.20165128
2035101469349603584,3458.6667,0.033719968
2035577729682322176,5138.425,0.5144212
2035957434815627008,4119.3335,0.13810499
2036291312711338496,6551.0947,4.351422
2036984245546483456,5383.0,0.48961416
2037646495139760512,7220.3335,8.232946
2037777714981109504,4975.803,0.26116833
2038444087759689728,4098.87,0.11400665
2038961889014257920,4086.18,0.10845967
2040475607275354880,4015.925,0.07242351
2040604250135206272,3854.7,0.08241214
2041085973668754176,5886.6665,0.9433412
2042228396309369088,4204.885,0.14253227
2042389925739687808,5338.3335,0.56860644
2042936967135806848,6699.0,12.890569
2043112957714580608,4163.203,0.08589898
2043630106137679488,4019.07,0.08016527
2043885295912608512,5932.0,1.4960319
2044288988480314240,4224.79,0.24344532
2044341077844180736,5596.0,0.90536875
2044341077844183040,5865.25,4.278555
2045074245953051648,5632.5,2.01059
2045167944964004736,4691.0176,0.20652962
2045599984313800448,5867.0,1.9556178
2046030610593494272,4116.73,0.071250424
2046207670631964928,5404.3335,0.65254074
2046806732674295808,6147.5,1.5412121
2047188847334279424,5470.0,1.0069557
2047444930468241536,5077.99,0.25617263
2047452661412980736,5781.75,1.3440549
2049291147911633152,4362.0,0.14710811
2049942466808818304,4894.31,0.3126733
2051069711047203712,5704.6665,1.7177824
2055671339023893248,4075.4001,0.07240254
2055671545182327680,4245.9,0.08788784
2056457661621397632,6519.19,4.298008
2057137125450247168,3813.0,0.054413583
2059103120983068160,5135.5,4.1728
2059372363870220928,3944.0,0.055420183
2059372363881617536,4736.0,60.040993
2060098900565260800,4169.6797,0.10803899
2060523518197844608,7961.0,13.992239
2060622130642471808,5731.5,0.9684296
2061572894655546624,3910.8599,0.062394734
2061688931804621184,5147.357,0.38926888
2061876742143320064,5782.0,1.0773046
2063583390317759616,5837.75,1.266502
2064015945060729472,3375.5,0.029728938
2064015945062096000,3397.75,0.03426535
2065184966444471936,4270.1875,0.13729697
2066437688140905600,6259.0,1.7321011
2067050940754838656,7816.0,13.275269
2067833621234219520,5913.0,2.3673081
2067948245320365184,5127.825,0.7494607
2069815486643703168,4016.1768,0.070030496
2072201804833111168,4306.0,0.17465043
2073826131417096064,5966.0,1.6114029
2075302157061534976,4637.3,0.21203159
2075398256940805248,5311.5,2.3263733
2076724650220956800,4176.9927,0.10708343
2076794228692728320,3961.9001,0.066925734
2077071477420073984,5050.0,0.46739355
2077398234224960384,4054.5,0.14139494
2078105327586616704,5350.75,0.45935503
2078276439080325888,5096.4526,0.46877047
2078286437764379648,5233.6777,0.4348412
2078403295235690112,5017.0,15.567001
2078878456059034880,5188.5425,0.33008665
2078929961307827200,5996.75,2.191192
2079885024592509440,5114.8677,0.2963595
2080826374043095552,4117.62,0.13291591
2080958903858489088,3992.8867,0.06538289
2081494847057615104,6347.97,1.8202661
2081722205447961088,6529.3335,4.29898
2082564706232497792,5124.14,0.3824947
2083391813854073856,4121.8667,0.07728106
2084032554258818944,7065.8535,6.3010406
2085008267746614912,5503.0,1.2414675
2086512227851023872,4757.267,0.2731644
2086567237793064576,4958.2,0.25481546
2086977660562460928,4286.1797,0.09790557
2088264368349071232,6018.6,1.7287557
2088554257161398016,4544.6,0.17974257
2089141263230027776,4818.4976,0.29647917
2089367350309518464,6612.0,5.1784625
2089570519439964416,5067.0,0.36478373
2090051761936884864,4976.0,0.23757586
2094160155852722304,3993.1401,0.06062611
2094417201055722624,6194.3,1.9250762
2094811547771579392,4153.935,0.09634327
2095608796780285184,4424.0,0.17174152
2096869455581362560,7100.0,9.613592
2096875399811529472,7320.0,33.290993
2097130039837455488,4651.5747,0.17182492
2097219065920129152,5905.75,1.0734206
2097610831356480256,6207.5,1.7574602
2097987143510024832,4935.585,0.24978961
2098002948989878144,4889.23,0.31902105
2098237656065233792,6496.75,6.8743963
2100403801349406336,3846.0203,0.07131791
2101486923385239808,5134.0,0.37171242
2103877089862772352,6034.25,1.8974333
2104192684058976896,6211.0,1.8602906
2104637264712943744,4933.0938,0.2844148
2104637264712944000,3600.0,0.046342846
2107870928409841664,3828.0,0.051321283
2108166009842570496,3953.415,0.067464046
2109204154977821696,4583.487,0.18694645
2110262881596160896,6094.25,1.8343269
2110345512468201344,4028.6301,0.090707086
2110805799821547008,4211.8203,0.18290338
2110978521928761728,5183.0,0.34247792
2111712244079443584,4948.793,0.30830425
2112083741570228224,5942.0,1.1671752
2113056534482408448,5881.6665,1.1463981
2114395494829544448,4195.315,0.072084695
2115351387048328832,5820.5,1.4205087
2115454019586473600,3866.7703,0.0646693
2116305144665376896,4312.8174,0.08974317
2117279002732678656,5276.6665,0.67975456
2117695889436688000,4140.7925,0.12499395
2118424350249708800,4060.8525,0.06609623
2119068560985383680,5472.6665,0.4759992
2119078662748614656,5462.5,0.44208702
2119779429612036096,4024.3235,0.06647506
2121050911729588352,4231.0,0.15967122
2123090918115438592,4255.0063,0.1342978
2124052372314582400,5312.3335,0.3866427
2124929228540519552,4054.1125,0.06534243
2125408894785068032,4867.4,0.2731718
2127789646700855040,6367.25,5.7403502
2127802875200104320,4104.595,0.07978035
2128853114963792640,4113.4224,0.10012152
2129181967718126208,5438.6665,0.5045016
2129771310248902016,4850.83,0.41520828
2130043576817964672,4228.9,0.11401338
2131342100048643584,7870.0,12.043193
2132788541955849216,5717.0,1.1713837
2132788541955849984,5793.0,1.3540369
2135110401277424384,6755.0,4.560856
2135384798148696576,5123.6665,0.47302932
2135550755683405952,5793.0,1.5880226
2135550755683407232,5777.25,1.2585208
2135606109222419072,5014.1,0.3271467
2136027771930903808,6283.3335,2.749424
2136270970157966464,7147.75,34.470543
2137521355398050176,4254.075,0.17232074
2137986929852261376,4192.0,0.09005221
2138259844954847360,4203.225,0.12537342
2138551219835016320,6377.467,5.9058466
2139664063038300288,4993.0,47.39869
2140806077664453632,4064.9033,0.08212215
2141888409422918400,4014.3801,0.07208033
2142179058450057856,5883.25,1.0080545
2142227879342140160,5017.2,0.31177106
2143016302194287488,5401.725,0.58928025
2143652300951686656,5885.5,1.1200038
2145277550935525760,4252.51,0.26877218
2146162206822830208,4236.8047,0.13858017
2146204847257954944,5274.0,4.235223
2146776906839732224,3911.0698,0.08339378
2147954002755393024,4043.38,0.060892615
2148137135864023808,4093.1223,0.104310535
2149564787289902848,5016.0,10.553203
2150850112086386816,4329.9,0.13650204
2151161617475079168,4020.085,0.07805853
2151379836172714240,4285.5,0.08993744
2154336770834220416,5391.5,0.5639214
2155450369954819456,4139.0576,0.08622403
2157065273362367488,4250.0,0.11409016
